"seed","replicate","n_genes","variants_per_gene","n_case1","n_control1","n_case2","n_control2","bf_mode","simulation_design","background_prob","background_multiplier","pi11_truth","mtada_error","method","target","metric","threshold","value"
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_estimate",0.01,0.00772863731908361
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_power",0.01,0.12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.01,3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_estimate",0.05,0.0448604017037551
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_power",0.05,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.05,5
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.1,0.166666666666667
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_estimate",0.1,0.0895005732163076
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_power",0.1,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.1,6
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.2,0.375
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_estimate",0.2,0.166892224649903
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_power",0.2,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","bfdr_discoveries",0.2,8
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","global","runtime_seconds",NA,18.533
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","pi11_estimate",NA,0.0429849861229875
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","auc",NA,0.741305263157895
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","auc",NA,0.509183673469388
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","auc",NA,0.604040404040404
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","pp08_power",0.8,0.12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","pp08_discoveries",0.8,3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_estimate",0.01,0.00130117871219493
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_power",0.01,0.08
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.01,2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_estimate",0.05,0.0125469097269115
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_power",0.05,0.12
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.05,3
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_estimate",0.1,0.0973674818275429
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_power",0.1,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.1,5
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.2,0.285714285714286
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_estimate",0.2,0.173002464466636
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_power",0.2,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait1","bfdr_discoveries",0.2,7
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","trait2","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","global","runtime_seconds",NA,18.099
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","separate_mirage","pleiotropy","pi11_estimate",NA,0.001
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","auc",NA,0.796631578947368
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","auc",NA,0.671020408163265
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","auc",NA,0.776161616161616
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","pp08_power",0.8,0.24
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","pp08_fdp",0.8,0.142857142857143
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","pp08_discoveries",0.8,7
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","pp08_fdp",0.8,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","pp08_discoveries",0.8,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","pp08_power",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","pp08_fdp",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","pp08_discoveries",0.8,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.01,0.00280995725645299
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_power",0.01,0.2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.01,5
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.05,0.142857142857143
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.05,0.0183981713737638
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_power",0.05,0.24
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.05,7
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.1,0.125
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.1,0.0608875018270018
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_power",0.1,0.28
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.1,8
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.2,0.363636363636364
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.2,0.189951820240502
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_power",0.2,0.28
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.2,11
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.01,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.01,0.00625326771798262
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.01,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.05,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.05,0.00625326771798262
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.05,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.1,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.1,0.00625326771798262
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.1,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.2,1
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.2,0.186047588366268
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.2,2
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.01,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.05,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.1,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.2,0
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","global","runtime_seconds",NA,0.757999999999996
20260813,1,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mtada_aggregated","pleiotropy","pi11_estimate",NA,0.00278932
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","auc",NA,0.562526315789474
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait2","auc",NA,0.754081632653061
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","pleiotropy","auc",NA,0.756363636363636
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","pp08_power",0.8,0
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","pp08_fdp",0.8,0
20260814,2,500,15,3000,3000,3000,3000,"fast","control_informative",0.05,2,0.01,"","mirage_joint","trait1","pp08_discoveries",0.8,0
